name,id,start_ns,end_ns,is_stop
LinearOffChipLoad,9,578,595,False
LinearOffChipLoad,9,595,612,False
LinearOffChipLoad,9,612,629,False
LinearOffChipLoad,9,629,646,False
LinearOffChipLoad,9,646,663,False
LinearOffChipLoad,9,663,680,False
LinearOffChipLoad,9,680,697,False
LinearOffChipLoad,9,697,714,False
LinearOffChipLoad,9,714,731,False
LinearOffChipLoad,9,731,748,False
LinearOffChipLoad,9,748,765,False
LinearOffChipLoad,9,765,782,False
LinearOffChipLoad,9,782,799,False
LinearOffChipLoad,9,799,816,False
LinearOffChipLoad,9,816,833,False
LinearOffChipLoad,9,833,850,False
LinearOffChipLoad,9,850,867,False
LinearOffChipLoad,9,867,884,False
LinearOffChipLoad,9,884,901,False
LinearOffChipLoad,9,901,918,False
LinearOffChipLoad,9,918,935,False
LinearOffChipLoad,9,935,952,False
LinearOffChipLoad,9,952,969,False
LinearOffChipLoad,9,969,986,False
LinearOffChipLoad,9,986,1003,False
LinearOffChipLoad,9,1003,1020,False
LinearOffChipLoad,9,1020,1037,False
LinearOffChipLoad,9,1037,1054,False
LinearOffChipLoad,9,1054,1071,False
LinearOffChipLoad,9,1071,1088,False
LinearOffChipLoad,9,1088,1105,False
LinearOffChipLoad,9,1105,1122,False
LinearOffChipLoad,9,1122,1139,False
LinearOffChipLoad,9,1139,1156,False
LinearOffChipLoad,9,1156,1173,False
LinearOffChipLoad,9,1173,1190,False
LinearOffChipLoad,9,1190,1207,False
LinearOffChipLoad,9,1207,1224,False
LinearOffChipLoad,9,1224,1241,False
LinearOffChipLoad,9,1241,1258,False
LinearOffChipLoad,9,1258,1275,False
LinearOffChipLoad,9,1275,1292,False
LinearOffChipLoad,9,1292,1309,False
LinearOffChipLoad,9,1309,1326,False
LinearOffChipLoad,9,1326,1343,False
LinearOffChipLoad,9,1343,1360,False
LinearOffChipLoad,9,1360,1377,False
LinearOffChipLoad,9,1377,1394,False
LinearOffChipLoad,9,1394,1411,False
LinearOffChipLoad,9,1411,1428,False
LinearOffChipLoad,9,1428,1445,False
LinearOffChipLoad,9,1445,1462,False
LinearOffChipLoad,9,1462,1479,False
LinearOffChipLoad,9,1479,1496,False
LinearOffChipLoad,9,1496,1513,False
LinearOffChipLoad,9,1513,1530,False
LinearOffChipLoad,9,1530,1547,False
LinearOffChipLoad,9,1547,1564,False
LinearOffChipLoad,9,1564,1581,False
LinearOffChipLoad,9,1581,1598,False
LinearOffChipLoad,9,1598,1615,False
LinearOffChipLoad,9,1615,1632,False
LinearOffChipLoad,9,1632,1649,False
LinearOffChipLoad,9,1649,1666,False
LinearOffChipLoad,9,1666,1683,False
LinearOffChipLoad,9,1683,1700,False
LinearOffChipLoad,9,1700,1717,False
LinearOffChipLoad,9,1717,1734,False
LinearOffChipLoad,9,1734,1751,False
LinearOffChipLoad,9,1751,1768,False
LinearOffChipLoad,9,1768,1785,False
LinearOffChipLoad,9,1785,1802,False
LinearOffChipLoad,9,1802,1819,False
LinearOffChipLoad,9,1819,1836,False
LinearOffChipLoad,9,1836,1853,False
LinearOffChipLoad,9,1853,1870,False
LinearOffChipLoad,9,1870,1887,False
LinearOffChipLoad,9,1887,1904,False
LinearOffChipLoad,9,1904,1921,False
LinearOffChipLoad,9,1921,1938,False
LinearOffChipLoad,9,1938,1955,False
LinearOffChipLoad,9,1955,1972,False
LinearOffChipLoad,9,1972,1989,False
LinearOffChipLoad,9,1989,2006,False
LinearOffChipLoad,9,2006,2023,False
LinearOffChipLoad,9,2023,2040,False
LinearOffChipLoad,9,2040,2057,False
LinearOffChipLoad,9,2057,2074,False
LinearOffChipLoad,9,2074,2091,False
LinearOffChipLoad,9,2091,2108,False
LinearOffChipLoad,9,2108,2125,False
LinearOffChipLoad,9,2125,2142,False
LinearOffChipLoad,9,2142,2159,False
LinearOffChipLoad,9,2159,2176,False
BinaryMapAccum,10,136,184,False
BinaryMapAccum,10,520,568,False
BinaryMapAccum,10,904,952,False
BinaryMapAccum,10,1288,1336,False
BinaryMapAccum,10,1672,1720,False
BinaryMapAccum,10,2056,2104,False
BinaryMapAccum,10,2440,2488,False
BinaryMapAccum,10,2824,2872,False
BinaryMapAccum,10,3208,3256,False
BinaryMapAccum,10,3592,3640,False
BinaryMapAccum,10,3976,4024,False
BinaryMapAccum,10,4360,4408,False
BinaryMapAccum,10,4744,4792,False
BinaryMapAccum,10,5128,5176,False
BinaryMapAccum,10,5512,5560,False
BinaryMapAccum,10,5896,5944,False
OffChipStore,11,184,199,False
OffChipStore,11,199,583,False
OffChipStore,11,583,967,False
OffChipStore,11,967,1351,False
OffChipStore,11,1351,1735,False
OffChipStore,11,1735,2119,False
OffChipStore,11,2119,2503,False
OffChipStore,11,2503,2887,False
OffChipStore,11,2887,3271,False
OffChipStore,11,3271,3655,False
OffChipStore,11,3655,4039,False
OffChipStore,11,4039,4423,False
OffChipStore,11,4423,4807,False
OffChipStore,11,4807,5191,False
OffChipStore,11,5191,5575,False
OffChipStore,11,5575,5959,False
