op_id,op_name,op_str,sim_start,ana_start,delta_start,sim_end,ana_end,delta_end,sim_duration,ana_duration,delta_duration,sim_tiles,ana_N_fire,sim_avg_tile_dur,ana_T_fire,ana_OCI,ana_OTI,ana_ICI,ana_ICD,ana_fto
4,LinearOffChipLoad,LinearOffChipLoad_4,0,0,0,1972,704,-1268,1972,704,-1268,64,64,9.0,0,11,11,0,0,11
5,LinearOffChipLoad,LinearOffChipLoad_5,0,0,0,1972,704,-1268,1972,704,-1268,64,64,9.0,0,11,11,0,0,11
6,BinaryMapAccum,BinaryMapAccum_6 (fn: Matmul(transposed=False)),10,11,1,2058,1996,-62,2048,1985,-63,64,16,32.0,32,128,128,0,33,76
7,OffChipStore,OffChipStore_7,139,76,-63,2067,2005,-62,1928,1929,1,16,16,8.0,0,128,128,128,0,85
