name,id,start_ns,end_ns,is_stop
LinearOffChipLoad,186,0,42,False
LinearOffChipLoad,186,42,84,False
LinearOffChipLoad,186,84,126,False
LinearOffChipLoad,186,126,168,False
LinearOffChipLoad,186,168,210,False
LinearOffChipLoad,186,210,252,False
LinearOffChipLoad,186,252,294,False
LinearOffChipLoad,186,294,336,False
LinearOffChipLoad,186,336,378,False
LinearOffChipLoad,186,378,420,False
LinearOffChipLoad,186,420,462,False
LinearOffChipLoad,186,462,504,False
LinearOffChipLoad,186,504,546,False
LinearOffChipLoad,186,546,588,False
LinearOffChipLoad,186,588,630,False
LinearOffChipLoad,186,630,672,False
LinearOffChipLoad,187,0,89,False
LinearOffChipLoad,187,89,178,False
LinearOffChipLoad,187,178,267,False
LinearOffChipLoad,187,267,356,False
LinearOffChipLoad,187,356,445,False
LinearOffChipLoad,187,445,534,False
LinearOffChipLoad,187,534,623,False
LinearOffChipLoad,187,623,712,False
LinearOffChipLoad,187,712,801,False
LinearOffChipLoad,187,801,890,False
LinearOffChipLoad,187,890,979,False
LinearOffChipLoad,187,979,1068,False
LinearOffChipLoad,187,1068,1157,False
LinearOffChipLoad,187,1157,1246,False
LinearOffChipLoad,187,1246,1335,False
LinearOffChipLoad,187,1335,1424,False
BinaryMapAccum,188,89,285,False
BinaryMapAccum,188,285,481,False
BinaryMapAccum,188,481,677,False
BinaryMapAccum,188,677,873,False
BinaryMapAccum,188,873,1069,False
BinaryMapAccum,188,1069,1265,False
BinaryMapAccum,188,1265,1461,False
BinaryMapAccum,188,1461,1657,False
BinaryMapAccum,188,1657,1853,False
BinaryMapAccum,188,1853,2049,False
BinaryMapAccum,188,2049,2245,False
BinaryMapAccum,188,2245,2441,False
BinaryMapAccum,188,2441,2637,False
BinaryMapAccum,188,2637,2833,False
BinaryMapAccum,188,2833,3029,False
BinaryMapAccum,188,3029,3225,False
LinearOffChipLoad,189,0,42,False
LinearOffChipLoad,189,42,84,False
LinearOffChipLoad,189,84,126,False
LinearOffChipLoad,189,126,168,False
LinearOffChipLoad,189,168,210,False
LinearOffChipLoad,189,210,252,False
LinearOffChipLoad,189,252,294,False
LinearOffChipLoad,189,294,336,False
LinearOffChipLoad,189,336,378,False
LinearOffChipLoad,189,378,420,False
LinearOffChipLoad,189,420,462,False
LinearOffChipLoad,189,462,504,False
LinearOffChipLoad,189,504,546,False
LinearOffChipLoad,189,546,588,False
LinearOffChipLoad,189,588,630,False
LinearOffChipLoad,189,630,672,False
LinearOffChipLoad,190,0,89,False
LinearOffChipLoad,190,89,178,False
LinearOffChipLoad,190,178,267,False
LinearOffChipLoad,190,267,356,False
LinearOffChipLoad,190,356,445,False
LinearOffChipLoad,190,445,534,False
LinearOffChipLoad,190,534,623,False
LinearOffChipLoad,190,623,712,False
LinearOffChipLoad,190,712,801,False
LinearOffChipLoad,190,801,890,False
LinearOffChipLoad,190,890,979,False
LinearOffChipLoad,190,979,1068,False
LinearOffChipLoad,190,1068,1157,False
LinearOffChipLoad,190,1157,1246,False
LinearOffChipLoad,190,1246,1335,False
LinearOffChipLoad,190,1335,1424,False
BinaryMapAccum,191,89,285,False
BinaryMapAccum,191,285,481,False
BinaryMapAccum,191,481,677,False
BinaryMapAccum,191,677,873,False
BinaryMapAccum,191,873,1069,False
BinaryMapAccum,191,1069,1265,False
BinaryMapAccum,191,1265,1461,False
BinaryMapAccum,191,1461,1657,False
BinaryMapAccum,191,1657,1853,False
BinaryMapAccum,191,1853,2049,False
BinaryMapAccum,191,2049,2245,False
BinaryMapAccum,191,2245,2441,False
BinaryMapAccum,191,2441,2637,False
BinaryMapAccum,191,2637,2833,False
BinaryMapAccum,191,2833,3029,False
BinaryMapAccum,191,3029,3225,False
UnaryMap,192,285,286,False
UnaryMap,192,481,482,False
UnaryMap,192,677,678,False
UnaryMap,192,873,874,False
UnaryMap,192,1069,1070,False
UnaryMap,192,1265,1266,False
UnaryMap,192,1461,1462,False
UnaryMap,192,1657,1658,False
UnaryMap,192,1853,1854,False
UnaryMap,192,2049,2050,False
UnaryMap,192,2245,2246,False
UnaryMap,192,2441,2442,False
UnaryMap,192,2637,2638,False
UnaryMap,192,2833,2834,False
UnaryMap,192,3029,3030,False
UnaryMap,192,3225,3226,False
BinaryMap,193,286,287,False
BinaryMap,193,482,483,False
BinaryMap,193,678,679,False
BinaryMap,193,874,875,False
BinaryMap,193,1070,1071,False
BinaryMap,193,1266,1267,False
BinaryMap,193,1462,1463,False
BinaryMap,193,1658,1659,False
BinaryMap,193,1854,1855,False
BinaryMap,193,2050,2051,False
BinaryMap,193,2246,2247,False
BinaryMap,193,2442,2443,False
BinaryMap,193,2638,2639,False
BinaryMap,193,2834,2835,False
BinaryMap,193,3030,3031,False
BinaryMap,193,3226,3227,False
Bufferize,194,483,483,False
Bufferize,194,874,875,False
Bufferize,194,1266,1267,False
Bufferize,194,1658,1659,False
Bufferize,194,2050,2051,False
Bufferize,194,2442,2443,False
Bufferize,194,2834,2835,False
Bufferize,194,3226,3227,False
Streamify,195,483,483,False
Streamify,195,874,875,False
Streamify,195,1266,1267,False
Streamify,195,1658,1659,False
Streamify,195,2050,2051,False
Streamify,195,2442,2443,False
Streamify,195,2834,2835,False
Streamify,195,3226,3227,False
Reshape,196,483,486,False
Reshape,196,679,682,False
Reshape,196,875,878,False
Reshape,196,1071,1074,False
Reshape,196,1267,1270,False
Reshape,196,1463,1466,False
Reshape,196,1659,1662,False
Reshape,196,1855,1858,False
Reshape,196,2051,2054,False
Reshape,196,2247,2250,False
Reshape,196,2443,2446,False
Reshape,196,2639,2642,False
Reshape,196,2835,2838,False
Reshape,196,3031,3034,False
Reshape,196,3227,3230,False
Reshape,196,3423,3426,False
LinearOffChipLoad,197,0,89,False
LinearOffChipLoad,197,89,178,False
LinearOffChipLoad,197,178,267,False
LinearOffChipLoad,197,267,356,False
LinearOffChipLoad,197,356,445,False
LinearOffChipLoad,197,445,534,False
LinearOffChipLoad,197,534,623,False
LinearOffChipLoad,197,623,712,False
LinearOffChipLoad,197,712,801,False
LinearOffChipLoad,197,801,890,False
LinearOffChipLoad,197,890,979,False
LinearOffChipLoad,197,979,1068,False
LinearOffChipLoad,197,1068,1157,False
LinearOffChipLoad,197,1157,1246,False
LinearOffChipLoad,197,1246,1335,False
LinearOffChipLoad,197,1335,1424,False
BinaryMapAccum,198,682,874,False
BinaryMapAccum,198,1074,1266,False
BinaryMapAccum,198,1466,1658,False
BinaryMapAccum,198,1858,2050,False
BinaryMapAccum,198,2250,2442,False
BinaryMapAccum,198,2642,2834,False
BinaryMapAccum,198,3034,3226,False
BinaryMapAccum,198,3426,3618,False
OffChipStore,199,874,882,False
OffChipStore,199,882,1274,False
OffChipStore,199,1274,1666,False
OffChipStore,199,1666,2058,False
OffChipStore,199,2058,2450,False
OffChipStore,199,2450,2842,False
OffChipStore,199,2842,3234,False
OffChipStore,199,3234,3626,False
