context_id,name,id,start_ns,end_ns,is_stop,duration
33,LinearOffChipLoad,156,0,9,False,9
33,LinearOffChipLoad,156,9,18,False,9
33,LinearOffChipLoad,156,18,27,True,9
33,LinearOffChipLoad,156,43,52,False,9
33,LinearOffChipLoad,156,75,84,False,9
33,LinearOffChipLoad,156,107,116,True,9
35,LinearOffChipLoad,157,0,9,False,9
35,LinearOffChipLoad,157,9,18,False,9
35,LinearOffChipLoad,157,18,27,True,9
35,LinearOffChipLoad,157,43,52,False,9
35,LinearOffChipLoad,157,75,84,False,9
35,LinearOffChipLoad,157,107,116,True,9
34,BinaryMap,158,10,42,False,32
34,BinaryMap,158,42,74,False,32
34,BinaryMap,158,74,106,True,32
34,BinaryMap,158,106,138,False,32
34,BinaryMap,158,138,170,False,32
34,BinaryMap,158,170,202,True,32
36,OffChipStore,159,43,51,False,8
36,OffChipStore,159,75,83,False,8
36,OffChipStore,159,107,115,False,8
36,OffChipStore,159,139,147,False,8
36,OffChipStore,159,171,179,False,8
36,OffChipStore,159,203,211,False,8
