context_id,name,id,start_ns,end_ns,is_stop,duration
33,LinearOffChipLoad,100,0,8,False,8
33,LinearOffChipLoad,100,8,16,False,8
33,LinearOffChipLoad,100,16,24,False,8
33,LinearOffChipLoad,100,24,32,True,8
33,LinearOffChipLoad,100,32,40,False,8
33,LinearOffChipLoad,100,40,48,False,8
33,LinearOffChipLoad,100,48,56,False,8
33,LinearOffChipLoad,100,56,64,True,8
33,LinearOffChipLoad,100,64,72,False,8
33,LinearOffChipLoad,100,72,80,False,8
33,LinearOffChipLoad,100,80,88,False,8
33,LinearOffChipLoad,100,88,96,True,8
33,LinearOffChipLoad,100,96,104,False,8
33,LinearOffChipLoad,100,104,112,False,8
33,LinearOffChipLoad,100,112,120,False,8
33,LinearOffChipLoad,100,120,128,True,8
34,Bufferize,101,9,33,False,24
34,Bufferize,101,41,65,False,24
34,Bufferize,101,73,97,False,24
34,Bufferize,101,105,129,False,24
35,Streamify,102,34,53,False,19
35,Streamify,102,66,85,False,19
35,Streamify,102,98,117,False,19
35,Streamify,102,130,149,False,19
36,OffChipStore,103,35,43,False,8
36,OffChipStore,103,43,51,False,8
36,OffChipStore,103,51,59,False,8
36,OffChipStore,103,59,67,False,8
36,OffChipStore,103,67,75,False,8
36,OffChipStore,103,75,83,False,8
36,OffChipStore,103,83,91,False,8
36,OffChipStore,103,91,99,False,8
36,OffChipStore,103,99,107,False,8
36,OffChipStore,103,107,115,False,8
36,OffChipStore,103,115,123,False,8
36,OffChipStore,103,123,131,False,8
36,OffChipStore,103,131,139,False,8
36,OffChipStore,103,139,147,False,8
36,OffChipStore,103,147,155,False,8
36,OffChipStore,103,155,163,False,8
