op_id,op_name,op_str,sim_start,ana_start,delta_start,sim_end,ana_end,delta_end,sim_duration,ana_duration,delta_duration,sim_tiles,ana_N_fire,sim_avg_tile_dur,ana_T_fire,ana_OCI,ana_OTI,ana_ICI,ana_ICD,ana_fto
126,LinearOffChipLoad,LinearOffChipLoad_126,0.0,0,0.0,272.0,332,60.0,272.0,332,60.0,4.0,4,68.0,0,83,83,0,0,83
127,UnaryMap,UnaryMap_127 (fn: Square),70.0,83,13.0,1111.0,1107,-4.0,1041.0,1024,-17.0,4.0,4,256.0,256,256,256,0,0,339
128,UnaryMap,UnaryMap_128 (fn: MulImmediate),327.0,339,12.0,1116.0,1111,-5.0,789.0,772,-17.0,4.0,4,4.0,4,256,256,0,0,343
129,UnaryMap,UnaryMap_129 (fn: RowWiseSum),332.0,343,11.0,1121.0,1115,-6.0,789.0,772,-17.0,4.0,4,4.0,4,256,256,0,0,347
130,UnaryMap,UnaryMap_130 (fn: AddImmediate),337.0,347,10.0,1123.0,1116,-7.0,786.0,769,-17.0,4.0,4,1.0,1,256,256,0,0,348
131,UnaryMap,UnaryMap_131 (fn: Rsqrt),339.0,348,9.0,1125.0,1117,-8.0,786.0,769,-17.0,4.0,4,1.0,1,256,256,0,0,349
132,BinaryMap,BinaryMap_132 (fn: Mul),341.0,349,8.0,1382.0,1373,-9.0,1041.0,1024,-17.0,4.0,4,256.0,256,256,256,0,0,605
133,OffChipStore,OffChipStore_133,598.0,605,7.0,1451.0,1456,5.0,853.0,851,-2.0,4.0,4,68.0,0,256,256,256,0,688
134,Broadcast,Broadcast_134,,83,,,332,,,249,,,4,,0,83,83,0,0,83
